active,byline,city,currency,description,end_date,funded_amt,funded_pct,headline,state,title,url
0,,Minneapolis,,"An affordable commercial-grade 3D printer, offering high print speed, large build volume, and specially designed for composite filaments.",,413063.0,413.063,STACKER - A New Kind of Commercial 3D Printer,MN,STACKER -,https://www.kickstarter.com/projects/783463718/stacker-a-new-kind-of-commercial-3d-printer?ref=category
0,,Brussels,,Pozyx is an Arduino-compatible platform that provides centimeter accurate positioning and motion information both indoor and outdoor.,,56136.0,207.911111111,Pozyx: accurate indoor positioning for Arduino,Belgium,Pozyx:,https://www.kickstarter.com/projects/pozyx/pozyx-accurate-indoor-positioning-for-arduino?ref=category
0,,Stockholm,,A beautiful Transparent Speaker with high quality audio components and materials. Sustainable design created for today's music lover.,,169480.0,141.233333333,Transparent Speaker,Sweden,Transparent Speaker,https://www.kickstarter.com/projects/peopleproducts/transparent-speaker-1?ref=category
0,,Asheville,,"Our Vo-96 Acoustic Synthesizer enjoyed a wonderfully successful Kickstarter launch. We are working on the next Vo-96 initiative - news soon!  Our newest product, the Wond, currently has its own campaign:",,120824.0,241.648,The Vo-96 Acoustic Synthesizer,NC,The Vo-,https://www.kickstarter.com/projects/38513516/the-vo-96-acoustic-synthesizer?ref=category
0,,Cambridge,,"A DIY kit for a solid-state Tesla coil that plays music, shoots 2-foot-long sparks, and teaches you electronics.",,169155.0,845.775,oneTesla: a DIY Singing Tesla Coil,MA,oneTesla:,https://www.kickstarter.com/projects/onetesla/onetesla-a-diy-singing-tesla-coil?ref=category
0,,New York,,High-performance Easy-to-use Mini Power Modules for Makers. Innovative circuitry enables positive/negative supply in one module.,,18453.0,1845.3,PNMini - Positive/Negative Power Supply Module for Makers,NY,PNMini -,https://www.kickstarter.com/projects/pnmini/pnmini-positive-negative-power-supply-module-for-m?ref=category
0,,Oakland,,"Built for work, play, and everything in between!   \(•◡•)/",,2071927.0,4143.854,CHIP - The World's First Nine Dollar Computer,CA,CHIP -,https://www.kickstarter.com/projects/1598272670/chip-the-worlds-first-9-computer?ref=category
0,,Mountain View,,The smart frying pan of the future. Now anyone can cook delicious meals perfectly. The secret ingredient is temperature control.,,83206.0,277.353333333,Pantelligent: Intelligent Pan - Cook Everything Perfectly,CA,Pantelligent: Intelligent Pan -,https://www.kickstarter.com/projects/hevans/pantelligent-intelligent-pan-cook-everything-perfe?ref=category
0,,San Francisco,,"Sense is a simple system that tracks your sleep behavior, monitors the environment of your bedroom and reinvents the alarm.",,2410741.0,2410.741,Sense: Know More. Sleep Better.,CA,Sense:,https://www.kickstarter.com/projects/hello/sense-know-more-sleep-better?ref=category
0,,Portland,,"Now in its fourth year, XOXO started here on Kickstarter—selling every ticket to the inaugural event in two days.",,175511.0,140.4088,XOXO: A Festival of Indie Art and Tech,OR,XOXO:,https://www.kickstarter.com/projects/waxpancake/xoxo-festival?ref=category
0,,London,,An open source blogging platform which makes writing pleasurable and publishing simple.,,196362.0,785.448,Ghost: Just a Blogging Platform,UK,Ghost:,https://www.kickstarter.com/projects/johnonolan/ghost-just-a-blogging-platform?ref=category
0,,Loveland,,MIYO is a world-class digital-to-analog converter—your music’s new best friend. It makes all of your audio better—at home or on the go.,,45931.0,229.655,MIYO: The most amazing audio experience outside the studio.,CO,MIYO:,https://www.kickstarter.com/projects/367380538/miyo-the-most-amazing-audio-experience-outside-the?ref=category
0,,Detroit,,It's like an Arduino for your car. Log CAN bus data or add your own awesome functionality to your vehicle.,,67965.0,377.583333333,CANBus Triple – The car hacking platform,MI,CANBus,https://www.kickstarter.com/projects/etx/canbus-triple-the-car-hacking-platform?ref=category
0,,Tokyo,,"Wherever you are, BOCCO can keep you connected to your family.",,27037.0,135.185,BOCCO: The family robot that brings your loved ones closer,Japan,BOCCO:,https://www.kickstarter.com/projects/1477302345/bocco-the-family-robot-that-brings-your-loved-ones?ref=category
0,,New York,,"Platform with iOs and Android apps to control Arduino, Raspberry Pi and similar microcontroller boards over Internet.",,49235.0,492.35,Blynk - build an app for your Arduino project in 5 minutes,NY,Blynk -,https://www.kickstarter.com/projects/167134865/blynk-build-an-app-for-your-arduino-project-in-5-m?ref=category
0,,Boston,,Plumbing catastrophe avoidance for everyone.  Stops pipe bursts & small costly plumbing leaks.  SmartPhone controlled & easy install,,64024.0,118.562962963,Water Hero: protection from major pipe bursts & costly leaks,MA,Water Hero:,https://www.kickstarter.com/projects/1115949672/water-hero-protection-from-major-pipe-bursts-and-c?ref=category
0,,London,,Ototo is an all-in-one musical invention kit which allows you to make an instrument any way you want.,,73589.0,147.178,Ototo: Make Music from Anything,UK,Ototo:,https://www.kickstarter.com/projects/905018498/ototo-make-music-from-anything?ref=category
0,,Boston,,"Fully articulating, open source robotic Hexapod kit with 19 servos, powered by Arduino. Explore advanced robotics, kinematics, and programming.",,168267.0,1294.36153846,Hexy the Hexapod: Low-Cost Open Source Robot with 19 Servos,MA,Hexy the Hexapod: Low-,https://www.kickstarter.com/projects/arcbotics/hexy-the-hexapod-low-cost-six-legged-open-robot?ref=category
0,,Edinburgh,,"The fume Fan is a powerful soldering fume extractor with carbon activated filter, LEDs, helping hands tool and a magnifier",,15383.0,512.766666667,The fumeFan - Soldering Fume Extractor,UK,The fumeFan -,https://www.kickstarter.com/projects/1554904482/the-fumefan-soldering-fume-extractor?ref=category
0,,London,,Mirobot is a DIY WiFi robot designed to help children learn about technology and programming. It's open source and fun to build and use,,26652.0,533.04,Mirobot - the DIY WiFi robot for children,UK,Mirobot -,https://www.kickstarter.com/projects/bjpirt/mirobot-the-diy-wifi-robot-for-children?ref=category
0,,San Diego,,"An easy to assemble, functional yet aesthetic, cost-effective delta 3D printer for 3D printer fans!",,266337.0,2663.37,Kossel Clear - Let's build a full sized delta 3D printer!,CA,Kossel Clear -,https://www.kickstarter.com/projects/blueeaglelabs/kossel-clear-lets-build-a-full-sized-delta-3d-prin?ref=category
0,,Brooklyn,,"Create circuit boards in minutes, from home, at the cost of a cup of coffee - Squink prints conductive ink and assembles your circuit.",,100380.0,100.38,Squink - the personal electronic circuit factory,NY,Squink -,https://www.kickstarter.com/projects/botfactory/squink-the-personal-electronic-circuit-factory?ref=category
0,,Provo,,The world's most lightweight and portable motion controlled slider for video and timelapse photography. Now available through our website and ships within 2-5 business days.,,50254.0,100.508,Nebo Motion Controlled Slider: The World's Lightest Slider,UT,Nebo Motion Controlled Slider:,https://www.kickstarter.com/projects/519765564/nebo-motion-controlled-slider-the-worlds-lightest?ref=category
0,,Utrecht,,"The Mamba3D printer is an affordable, high quality, all-metal, open source 3D-printer with a 200x200x200mm build area.",,39785.0,113.671428571,Mamba3D - High quality open source 3D-printer,Netherlands,Mamba3D - High quality open source 3D-,https://www.kickstarter.com/projects/mymatics/mamba3d-high-quality-open-source-3d-printer?ref=category
0,,Portishead,,"This is Robox! Designed to be the simplest, most reliable and comprehensive 3D printing platform available. Packed with innovation.",,280891.0,280.891,Robox : Desktop 3D Printer and Micro-Manufacturing Platform,UK,Robox : Desktop 3D Printer and Micro-,https://www.kickstarter.com/projects/robox/robox-desktop-3d-printer-and-micro-manufacturing-p?ref=category
0,,San Francisco,,We've launched another campaign for a new underwater drone...,,111622.0,558.11,OpenROV - The Open Source Underwater Robot,CA,OpenROV -,https://www.kickstarter.com/projects/openrov/openrov-the-open-source-underwater-robot?ref=category
0,,Copenhagen,,Audiocase is the only sound system you are ever going to need. Connect wirelessly and enjoy premium sound in your home or on the go.,,291582.0,194.388,AUDIOCASE | Portable Sound System,Denmark,AUDIOCASE,https://www.kickstarter.com/projects/2105072518/audiocase-portable-sound-system?ref=category
0,,San Francisco,,"To make Virtual Reality, well, a reality, we need VR software to flourish. We've made accessible hardware a reality, now onto software!",,62909.0,251.636,DIY Virtual Reality for the Masses,CA,DIY,https://www.kickstarter.com/projects/dodocase/diy-virtual-reality-open-source-future?ref=category
0,,Mountain View,,"Programming that's as fun and easy as playing with LEGOs! Learn to code games, drones, robots, LEGO, Arduino, and more! See your code in Swift 3.0, the fastest growing programming language!",,40404.0,134.68,"Tickle: Learn to Code Drones, Robots, and make Apps & Games",CA,"Tickle: Learn to Code Drones, Robots,",https://www.kickstarter.com/projects/705926089/tickle-learn-to-code-using-scratch-to-make-iphone?ref=category
0,,Redondo Beach,,"An efficient, rugged, affordable underwater thruster to propel the future of marine robotics and ocean exploration.",,102685.0,293.385714286,The T100: A Game-Changing Underwater Thruster,CA,The T100: A Game-,https://www.kickstarter.com/projects/847478159/the-t100-a-game-changing-underwater-thruster?ref=category
0,,Los Angeles,,"Microduino-Joypad is ... an 8-bit game console + open source + UPin27 + AVR,STM32,MSP430,51 compatible + smart controller == Awesome!",,27007.0,135.035,Microduino-Joypad: an open source 8-bit game console & more!,CA,Microduino-Joypad: an open source 8-,https://www.kickstarter.com/projects/microduino/microduino-joypad-an-open-source-8-bit-game-consol?ref=category
0,,Palo Alto,,An Arduino-compatible smart outlet designed to instantly turn your toaster oven into a reflow soldering station.,,15674.0,156.74,Reflowster - Soldering Controller for Surface Mount PCBs,CA,Reflowster -,https://www.kickstarter.com/projects/reflowster/reflowster-soldering-controller-for-surface-mount?ref=category
0,,London,,"Customisable, 3D printed, smartphone based Virtual Reality Goggles distributed through crowd manufacturing.",,31988.0,127.952,Altergaze: 3D printed VR Goggles for Smartphones,UK,Altergaze:,https://www.kickstarter.com/projects/278203173/altergaze-mobile-virtual-reality-for-your-smartpho?ref=category
0,,Cocoa Beach,,"Tech is going Bananas! Slip'n Selfie, Dog-o-Phone, Flappy Jello. Invent on the GO!",,197151.0,1971.51,Makey Makey GO: Invention Kit on Your Keychain,FL,Makey Makey GO:,https://www.kickstarter.com/projects/joylabz/makey-makey-go-invent-everywhere-invent-now?ref=category
0,,Los Angeles,,The Big Turtle Shell® is a rugged wireless Bluetooth speaker built for a life of action. Water resistant and durable with a huge sound.,,315222.0,788.055,"The BIG Turtle Shell®: Rugged, Wireless BoomBox & Power Bank",CA,"The BIG Turtle Shell®: Rugged,",https://www.kickstarter.com/projects/krissman/the-big-turtle-shell-rugged-wireless-boombox-and-p?ref=category
0,,San Francisco,,The Electron is an Arduino-like cellular development kit with a SIM card and affordable data plan from the creators of the Spark Core.,,578478.0,1928.26,The Electron: Cellular dev kit with a global data plan,CA,The Electron:,https://www.kickstarter.com/projects/sparkdevices/spark-electron-cellular-dev-kit-with-a-simple-data?ref=category
0,,Santa Clara,,An interactive LED based display for retro pixel art. Use your Android device to change the image or animation.,,51536.0,644.2,PIXEL: Interactive LED Art,CA,PIXEL:,https://www.kickstarter.com/projects/alinke/pixel-interactive-led-art?ref=category
0,,Mountain View,,"A low-cost, open-source, Arduino-compatible balancing robot for learning, hacking and delight",,18174.0,121.16,"Lil’Bot, the little robot that could",CA,"Lil’Bot,",https://www.kickstarter.com/projects/1607857757/lilbot-the-little-robot-that-could?ref=category
0,,San Diego,,"XY Find It is the most stylish, convenient, and affordable Bluetooth Tracking tag.",,205121.0,455.824444444,XY Find It- The stylish iOS/Android Bluetooth tracking tag,CA,XY Find It-,https://www.kickstarter.com/projects/xyfindit/xy-the-secure-tracking-tag?ref=category
0,,Melbourne,,"The affordable entry-level laser cutter / engraver for the maker, artist and hobbyist.",,569397.0,1265.32666667,LazerBlade: The affordable laser cutter / engraver,AU,LazerBlade:,https://www.kickstarter.com/projects/1537608281/lazerblade-the-affordable-laser-cutter-engraver?ref=category
0,,New York,,Electric Objects delivers a world of digital art into your home.,,787612.0,3150.448,Electric Objects: A Computer Made for Art,NY,Electric Objects:,https://www.kickstarter.com/projects/electricobjects/electric-objects-a-computer-made-for-art?ref=category
0,,San Francisco,,"STAFF PICK: Discover everything sustainable to eat, do and buy in your city and make the world a better place every time you go out.",,10056.0,100.56,EXTRAORDINARY: Making the world a better place (free app!),CA,EXTRAORDINARY:,https://www.kickstarter.com/projects/fruchier/discover-extraordinary-experiences-in-your-city-fr?ref=category
0,,Los Angeles,,The Pi-Bot is a uniquely designed (and affordable!) complete robot kit for anyone interested in building and programming robots!,,113175.0,161.678571429,Pi-Bot: The Ultimate Robotics Education Experience,CA,Pi-Bot:,https://www.kickstarter.com/projects/1158090852/pi-bot-the-next-great-tool-in-robotics-learning-pl?ref=category
0,,Toronto,,A wearable light that works with your wardrobe.,,33987.0,106.209375,Vega Edge,Canada,Vega Edge,https://www.kickstarter.com/projects/868814363/vega-edge?ref=category
0,,San Diego,,First LED bulb that's dimmable in regular ON/OFF light fixtures/lamps. Adjust the brightness with your existing non-dimming light switch. Set the mood and save energy!,,192973.0,643.243333333,Nanoleaf Bloom: Dimmable bulb that doesn't need a dimmer,CA,Nanoleaf Bloom:,https://www.kickstarter.com/projects/nanoleaf/nanoleaf-bloom-the-first-bulb-that-dims-without-a?ref=category
0,,Brooklyn,,"Since our campaign, FFD space suits have flown in multiple aircraft over 15,000ft, undergone 100hrs+ of pressurization, been tested by over 30 private individuals, NASA trainers & astronauts, and most recently helped train aspiring civilian astronauts!",,27632.0,138.16,Final Frontier Design's 3G Space Suit,NY,Final,https://www.kickstarter.com/projects/872281861/final-frontier-designs-3g-space-suit?ref=category
0,,Los Angeles,,Focus a beam of sound at objects or into your head!  This project is a follow up to my widely successful previous Kickstarter campaign.,,73753.0,295.012,"Soundlazer ""Snap"" - The Directional Parametric Speaker",CA,"Soundlazer ""Snap"" -",https://www.kickstarter.com/projects/richardhaberkern/soundlazer-snap-the-directional-parametric-speaker?ref=category
0,,Oakland,,Silicone keyboard cover + magic software = your favorite emoji right beneath your fingertips!,,20986.0,104.93,The Emoji Keyboard - Type Emoji on your Mac!,CA,The Emoji Keyboard -,https://www.kickstarter.com/projects/diskcactus/the-emoji-keyboard-type-emoji-on-your-mac?ref=category
0,,Paris,,An app to allow the deaf to phone. Subtitles all phone conversations in real time. Worldwide.,,35002.0,175.01,RogerVoice Phone engaging the world with the hard-of-hearing,France,RogerVoice Phone engaging the world with the hard-of-,https://www.kickstarter.com/projects/olivierjeannel/rogervoice-phone-engaging-the-world-with-the-hard?ref=category
0,,London,,"Now anyone can transform touch into sound (and so much more!) with the Touch Board, an easy-to-use Arduino-compatible device.",,122907.0,819.38,Touch Board: Interactivity Everywhere,UK,Touch Board:,https://www.kickstarter.com/projects/863853574/touch-board-interactivity-everywhere?ref=category
0,,Blacksburg,,"Get more done. With Mail Pilot, every user is a power user.",,54205.0,154.871428571,Mail Pilot: Email Reimagined,VA,Mail Pilot:,https://www.kickstarter.com/projects/1380180715/mail-pilot-email-reimagined?ref=category
0,,Houston,,The world's first wearable lactate threshold sensor. Test and train zones without guessing!,,121897.0,243.794,BSXinsight.com Lactate Threshold Monitor for Athletes!,TX,BSXinsight.com,https://www.kickstarter.com/projects/lactate-threshold/insight-smarter-tech-for-the-smarter-athlete?ref=category
0,,San Francisco,,Technology to stop illegal logging and poaching on-the-spot. It's our answer to climate change & mass extinctions.,,167299.0,167.299,Rainforest Connection - Phones Turned to Forest Guardians,CA,Rainforest Connection -,https://www.kickstarter.com/projects/topherwhite/rainforest-connection-phones-turned-to-forest-guar?ref=category
0,,Austin,,Darkmatter is the world's first Xbox laptop that you can buy as a fully assembled product or in kit form. Now Xbox ONE compatible!,,29716.0,118.864,Darkmatter Xbox ONE Laptop and DIY Kit,TX,Darkmatter,https://www.kickstarter.com/projects/1360501894/darkmatter-xbox-laptop-and-diy-kit?ref=category
0,,San Francisco,,"Explore the limitless possibilities of the Sky. The next generation of VR wearables is here, with an astonishing 150 degrees FOV.",,117650.0,117.65,Wearality Sky: Limitless Virtual Reality (VR),CA,Wearality Sky:,https://www.kickstarter.com/projects/wearality/wearality-sky-limitless-vr?ref=category
0,,Brooklyn,,"Wear is an affordable, attractive, lightweight wearable assistive directional microphone designed to improve quality of hearing.",,40168.0,133.893333333,Wear  --  A wearable personal assistive listening device,NY,Wear  --,https://www.kickstarter.com/projects/771490867/wear-a-wearable-personal-assistive-hearing-device?ref=category
0,,Nairobi,,"The easiest, most reliable way to connect to the internet, anywhere in the world, even when you don’t have electricity",,172107.0,137.6856,BRCK - your backup generator for the internet,Kenya,BRCK -,https://www.kickstarter.com/projects/1776324009/brck-your-backup-generator-for-the-internet?ref=category
0,,Madison,,"Power your Raspberry Pi, add USB ports, and look great doing it.  A limited number of Rapiados are available right now via 10LA.org at the link below.",,27708.0,184.72,Raspiado - the USB hub that fits your Raspberry Pi,WI,Raspiado -,https://www.kickstarter.com/projects/10la/raspiado-the-usb-hub-that-fits-your-raspberry-pi?ref=category
0,,Los Angeles,,Legendary chassis fabricator KENT FULLER is building the last car of an illustrious career - a STREAMLINER to break land speed records,,35957.0,109.291793313,On the Salt: Kent Fuller's Last Car,CA,On the Salt:,https://www.kickstarter.com/projects/jennapepper/on-the-salt-kent-fullers-last-car?ref=category
0,,Nottingham,,"Low cost, easy to build and simple to control, MeArm is designed to make learning with robotics accessible for everyone.",,24855.0,497.1,MeArm - Pocket Sized Industrial Robotics for Everybody,UK,MeArm -,https://www.kickstarter.com/projects/phenoptix/mearm-pocket-sized-industrial-robotics-for-everybo?ref=category
0,,Somerville,,The world’s first and best 3D printing pen just got even better.           Lift your imagination off the page all over again!,,1552256.0,5174.18666667,"3Doodler 2.0: The World’s First 3D Printing Pen, Reinvented",MA,"3Doodler 2.0: The World’s First 3D Printing Pen,",https://www.kickstarter.com/projects/1351910088/3doodler-20-the-worlds-first-3d-printing-pen-reinv?ref=category
0,,Minneapolis,,"Get insight into your water use like never before. Conserve water, save money and detect leaks by monitoring usage in real time.",,116381.0,122.506315789,FLUID - The Learning Water Meter,MN,FLUID -,https://www.kickstarter.com/projects/825947844/fluid-the-learning-water-meter?ref=category
0,,Boulder,,"Build your own robots with MOSS! Simple, fun, magnetic robot construction kits. No coding, no wires, oodles of configurations!",,361293.0,361.293,MOSS - Robot Construction System,CO,MOSS -,https://www.kickstarter.com/projects/modrobotics/moss-the-dynamic-robot-construction-kit?ref=category
0,,St. Louis,,"Now, you can drink all of your local favorites without leaving the comfort of your couch. Support the craft beer revolution!",,648535.0,259.414,"SYNEK pours your favorite beer on draft, at home.",MO,"SYNEK pours your favorite beer on draft,",https://www.kickstarter.com/projects/1620669801/synek-any-beer-ever-made-fresh-on-your-counter?ref=category
0,,London,,"Prototypo is an open-source online typeface editor: start shaping a complete typeface using sliders, then refine spacing and outlines.",,34133.0,284.441666667,Prototypo | Streamlining font creation,UK,Prototypo,https://www.kickstarter.com/projects/599698621/prototypo-streamlining-font-creation?ref=category
0,,Osaka-shi,,PLEN2 guides you to the advanced technology world and help you grow. Anyone can easily build and personalize it.,,66420.0,166.05,"PLEN2, the world’s first printable open-source humanoid.",Japan,"PLEN2, the world’s first printable open-",https://www.kickstarter.com/projects/2107823129/plen2-the-worlds-first-printable-open-source-human?ref=category
0,,Minneapolis,,"Timelapse+ : Powerful, flexible, extendable, yet easy-to-use intervalometer for timelapse photography and more -- now with automatic bulb ramping, variable interval, and keyframe motion control",,165730.0,828.65,"Timelapse+ : powerful features, brilliant timelapse",MN,"Timelapse+ : powerful features,",https://www.kickstarter.com/projects/elijahparker/timelapse-powerful-features-brilliant-timelapse?ref=category
0,,Olathe,,My N3RD is a revolutionary Wi-Fi product that allows you to control any device from your Smart Phone. No Internet or Router required.,,102153.0,204.306,My N3RD: Connect and Control Anything from Anywhere,KS,My N3RD:,https://www.kickstarter.com/projects/1085386850/my-n3rd-connect-and-control-anything-from-anywhere?ref=category
0,,Santa Clara,,Retro pixel art display with 1024 LED pixels controlled from your smartphone or PC,,32652.0,326.52,PIXEL V2: LED ART,CA,PIXEL V2:,https://www.kickstarter.com/projects/alinke/pixel-led-art?ref=category
0,,New York,,"Free Your Music - From Every Phone, To All Speakers, For Everyone. ROCKI Wifi Music System, Multi-room, Multi-User, Multi-Speakers",,222197.0,444.394,"ROCKI Wifi Music System, From Every Phone, To All Speakers",NY,"ROCKI Wifi Music System, From Every Phone,",https://www.kickstarter.com/projects/rocki/rocki-wifi-music-system-from-every-phone-to-all-sp?ref=category
0,,New Haven,,Want to create beautiful and fast presentations of art that will dazzle your students and colleagues? Wölff is your tool.,,20043.0,100.215,Wölff: Art at your fingertips,CT,Wölff:,https://www.kickstarter.com/projects/wolffapp/wolff-art-at-your-fingertips?ref=category
0,,Portland,,"An app for Mac and (eventually) PC that gives you full, direct access to all your computers. Keep your data on machines you control.",,51309.0,102.618,"Everydisk – Easily access all your computers, from anywhere.",OR,"Everydisk – Easily access all your computers,",https://www.kickstarter.com/projects/avatron/everydisk-easily-access-all-your-computers-from-an?ref=category
0,,San Francisco,,"Printoo is an Arduino-based platform of paper-thin, low-power boards and modules that gives makers new levels of creative flexibility",,80336.0,401.68,"Printoo: Paper-Thin, Flexible Arduino™-Compatible modules!",CA,"Printoo: Paper-Thin, Flexible Arduino™-",https://www.kickstarter.com/projects/1030661323/printoo-paper-thin-flexible-arduinotm-compatible-m?ref=category
0,,Spokane,,"We
invite you to view use cases at www.swivelcard.info. Real estate agents, what
would an extra listing every other month be worth to you? That's a new
car. A year of college. A pampering vacation. What kind of value can swivelCard
bring to you?",,115647.0,1156.47,swivelCard by intelliPaper: Cards to Cache the Cloud,WA,swivelCard by intelliPaper:,https://www.kickstarter.com/projects/812365891/swivelcard-smart-business-cards?ref=category
0,,Asheville,,Wond is a hand-held stylus that does what no other sustainer can do!  Kickstarter has powerfully launched the Wond but its journey is just beginning! You can still be one of the first to experience it.  Just...,,68078.0,194.508571429,"Wond, the String Exciter - Sustain and Control in your hand!",NC,"Wond, the String Exciter -",https://www.kickstarter.com/projects/38513516/wond-the-string-exciter-sustain-and-control-in-you?ref=category
0,,Derby,,"The MicroSlice is a Build-It-Yourself kit, uses Open Source Software, and can be easily assembled at home by just about anyone.",,95427.0,318.09,The MicroSlice | A Mini Arduino Laser Cutter & Engraver.,UK,The,https://www.kickstarter.com/projects/1008225922/the-microslice-a-mini-arduino-laser-cutter-and-eng?ref=category
0,,Ningbo,,"The truly personal desktop factory, with high quality details, the simplest design, and opensource for your development.",,180481.0,180.481,"M-One: An opensource, professional desktop DLP 3D printer",China,"M-One: An opensource,",https://www.kickstarter.com/projects/makextec/m-one-an-opensource-professional-desktop-dlp-3d-pr?ref=category
0,,San Jose,,"Learn to code your first web app! Tailored to non-programmers, written by a designer. Released both as an e-book and paperback.",,12136.0,173.371428571,Hello Web App: Intro to building web apps with Django,CA,Hello Web App:,https://www.kickstarter.com/projects/1868398473/hello-web-app-intro-to-building-web-apps-with-djan?ref=category
0,,Austin,,"Dream big, print big! Affordable, large-format 3D printing for your home or business.",,250474.0,626.185,Gigabot 3D Printing: This is Huge!,TX,Gigabot 3D Printing:,https://www.kickstarter.com/projects/re3d/gigabot-3d-printing-this-is-huge?ref=category
0,,Brooklyn,,music + internet + 3D LEDS = L3D Cube.   Create and share in 3D.    Join the future!,,252678.0,664.942105263,L3D Cube: The 3D LED Cube from the Future,NY,L3D Cube:,https://www.kickstarter.com/projects/lookingglass/l3d-cube-the-3d-led-cube-from-the-future?ref=category
0,,New York,,"Poetics is a visual poetry app that combines moveable text with photographic imagery. With art installation and software development, the project explores the concept of an infinitely editable, object oriented poetry.",,19339.0,101.784210526,Poetics : a visual poetry app for iPhone,NY,Poetics :,https://www.kickstarter.com/projects/soulincode/iheart-poetics-a-visual-poetry-app-for-iphone?ref=category
0,,Medford,,"Learn electronics, shoot lightning, and play music using electricity with tinyTesla! Also introducing oneTeslaTS, its big brother.",,336271.0,1681.355,tinyTesla: the Little Singing Tesla Coil Anyone Can Build,MA,tinyTesla:,https://www.kickstarter.com/projects/onetesla/tinytesla-the-little-singing-tesla-coil-anyone-can?ref=category
0,,San Francisco,,"Game Frame is a grid of 256 ultra-bright LED pixels, perfect for showcasing pixel art and old school video game graphics.",,154647.0,1030.98,Game Frame: The Art of Pixels,CA,Game Frame:,https://www.kickstarter.com/projects/jerware/game-frame-the-art-of-pixels?ref=category
0,,Baltimore,,The Oscilloscope clock uses a cathode ray tube to display the time.,,12687.0,253.74,The Oscilloscope Clock,MD,The Oscilloscope Clock,https://www.kickstarter.com/projects/1474770115/the-oscilloscope-clock?ref=category
0,,Eindhoven,,"Introducing the Mine Kafon Drone, an airborne demining system  developed to clear all land mines around the world in less than 10 years",,177456.0,253.508571429,Mine Kafon Drone,Netherlands,Mine Kafon Drone,https://www.kickstarter.com/projects/massoudhassani/mine-kafon-drone?ref=category
0,,Lehi,,"Fuse gives your car a voice, connecting it with your world. Your car, your data, your way. We're throwing in data for KS backers!",,79024.0,131.706666667,Fuse: Connecting Your Car to the Rest of Your Life,UT,Fuse:,https://www.kickstarter.com/projects/windley/fuse-connecting-your-world?ref=category
0,,Auckland,,Capture and share the unexpected with the meMINI wearable and maountable camera.,,94300.0,188.6,meMINI HD Video Camera,NZ,meMINI,https://www.kickstarter.com/projects/memini/memini-a-wearable-camera-with-the-gift-of-hindsigh?ref=category
0,,Kalmar,,"A foldable ""Virtual Reality"" headset for smartphones up to 90x170mm (3.5x6.7 inches) made out of neoprene.",,279110.0,348.8875,"Viewbox, a VR headset",Sweden,"Viewbox,",https://www.kickstarter.com/projects/1390246866/viewbox-a-vr-headset?ref=category
0,,Riga,,A simple and cost-effective 3d scanner.,,40057.0,801.14,Rubicon 3D scanner,Latvia,Rubicon 3D scanner,https://www.kickstarter.com/projects/568411200/rubicon-3d-scanner?ref=category
0,,Reading,,Mid Atlantic Air Museum has a piece of aviation history in one of 4 surviving P-61 ‘Black Widows.’ And we're going to make her fly.,,39815.0,113.757142857,The P-61 'Black Widow' Restoration Project,PA,The P-,https://www.kickstarter.com/projects/1473616645/the-p-61-black-widow-restoration-project?ref=category
0,,Minneapolis,,The Choosatron is a Choose Your Own Adventure® inspired story printer. Wi-Fi connected and fully hackable!,,75080.0,341.272727273,The Choosatron: Interactive Fiction Arcade Machine,MN,The Choosatron:,https://www.kickstarter.com/projects/jerrybelich/the-choosatron-interactive-fiction-arcade-machine?ref=category
0,,Palo Alto,,"Darma is the world's first smart cushion that monitors your posture, sitting habits, stress level, and coaches you to sit better.",,225574.0,563.935,Darma: Sit smart for a healthy body and mind,CA,Darma:,https://www.kickstarter.com/projects/junhao/darma-sit-smart-for-a-healthy-body-and-mind?ref=category
0,,Palo Alto,,"Revolights are a legal headlight, smart brake light and a dramatic increase in side visibility. A true 360º lighting solution for your night riding safety.See and Be Seen.",,215621.0,495.68045977,Revolights Bicycle Lighting System. The First Chapter.,CA,Revolights,https://www.kickstarter.com/projects/revolights/revolights-join-the-revolution?ref=category
0,,Cleveland,,"Everykey replaces keys and passwords.  It's sleek, secure, and can be deactivated at any time.",,117054.0,117.054,Everykey - No more Keys. No more Passwords.,OH,Everykey -,https://www.kickstarter.com/projects/everykey/everykey-the-wristband-that-replaces-keys-and-pass?ref=category
0,,Reykjavik,,Kúla turns normal cameras into 3D cameras with Kúla Deeper for SLR's and Kúla Bebe for smartphones.,,448087.0,191.796717831,Capture the moment in 3D,Iceland,Capture,https://www.kickstarter.com/projects/kula/capture-the-moment-in-3d?ref=category
0,,Pasadena,,"An Open-Source Environmental Monitoring Platform consisting of arduino-compatible hardware, data visualization web API, and mobile app.",,68000.0,136.0,The Smart Citizen Kit: Crowdsourced Environmental Monitoring,CA,The Smart Citizen Kit:,https://www.kickstarter.com/projects/acrobotic/the-smart-citizen-kit-crowdsourced-environmental-m?ref=category
0,,Boston,,"A beautiful touch-screen, Wi-Fi connected digital frame that lets you email photos into your loved one's home in seconds.",,54513.0,181.71,Skylight: Beam Photos To A Frame In Your Loved One's Home,MA,Skylight:,https://www.kickstarter.com/projects/skylight/skylight-beam-photos-to-a-frame-in-your-loved-ones?ref=category
